Fecha;Recurso;Código Agente;Tipo de Generación;Combustible por defecto;Tipo de Despacho;Capacidad Efectiva Neta kW
2012-01-02;PROELECTRICA 1;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2012-01-02;PROELECTRICA 2;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2012-01-02;PROENCA 1;PECG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;4000
2012-01-02;PUENTE GUILLERMO;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2012-01-02;REMEDIOS;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-01-02;RIO ABAJO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-01-02;RIO BOBO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4000
2012-01-02;RIO CALI;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1800
2012-01-02;RIO FRIO I;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1690
2012-01-02;RIO FRIO II;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;10000
2012-01-02;RIO GRANDE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2012-01-02;RIO INGENIO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;180
2012-01-02;RIO MAYO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2012-01-02;RIO PALO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1440
2012-01-02;RIO PIEDRAS;CIVG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-01-02;RIO RECIO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2012-01-02;RIO SAPUYES;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1650
2012-01-02;RIOFRIO (TAMESIS);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1200
2012-01-02;RIOGRANDE I;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-01-02;RIONEGRO;EECG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9600
2012-01-02;RUMOR;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-01-02;SAJANDI;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3200
2012-01-02;SALVAJINA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;285000
2012-01-02;SAN ANTONIO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-01-02;SAN CANCIO;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2012-01-02;SAN CARLOS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1240000
2012-01-02;SAN FRANCISCO;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;135000
2012-01-02;SAN JOSE;GCEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2012-01-02;SAN JOSE DE LA MONTAÑA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;400
2012-01-02;SANTA ANA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;8000
2012-01-02;SANTA RITA;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2012-01-02;SANTIAGO;GEEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2800
2012-01-02;SERVITA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;650
2012-01-02;SILVIA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2012-01-02;SONSON;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18500
2012-01-02;SUEVA 2;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6000
2012-01-02;TASAJERO 1;TRMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;155000
2012-01-02;TEBSAB;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;791000
2012-01-02;TEQUENDAMA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-01-02;TERMOCANDELARIA 1;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2012-01-02;TERMOCANDELARIA 2;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2012-01-02;TERMOCENTRO CC;ISGG;TERMICA;GAS;DESPACHADO CENTRALMENTE;278000
2012-01-02;TERMODORADA 1;CHCG;TERMICA;GAS;DESPACHADO CENTRALMENTE;51000
2012-01-02;TERMOEMCALI 1;TEMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;229000
2012-01-02;TERMOPIEDRAS;TRPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;3750
2012-01-02;TERMOSIERRAB;EPMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;460000
2012-01-02;TERMOVALLE 1;EPSG;TERMICA;GAS;DESPACHADO CENTRALMENTE;205000
2012-01-02;TERMOYOPAL 1;TYPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-01-02;TERMOYOPAL 2;TYPG;TERMICA;GAS;DESPACHADO CENTRALMENTE;30000
2012-01-02;UNION;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-01-02;URRA;EMUG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;338000
2012-01-02;URRAO;EVIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1030
2012-01-02;VENTANA A;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-01-02;VENTANA B;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-01-02;ZARAGOZA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2012-01-02;ZIPAEMG 2;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;34000
2012-01-02;ZIPAEMG 3;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;63000
2012-01-02;ZIPAEMG 4;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2012-01-02;ZIPAEMG 5;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2012-01-03;AGUA FRESCA;ADCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;7050
2012-01-03;ALBAN;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;429000
2012-01-03;AMAIME;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-01-03;AMALFI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;810
2012-01-03;AMERICA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;410
2012-01-03;ASNAZU;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2012-01-03;AYURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-01-03;BARRANQUILLA 3;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;64000
2012-01-03;BARRANQUILLA 4;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;63000
2012-01-03;BAYONA;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;600
2012-01-03;BELLO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;350
2012-01-03;BELMONTE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3400
2012-01-03;BETANIA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;540000
2012-01-03;CALDERAS;ISGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-01-03;CALIMA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;132000
2012-01-03;CAMPESTRE (CALARCA);MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-01-03;CAMPESTRE (EPM);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;870
2012-01-03;CARACOLI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2600
2012-01-03;CARTAGENA 1;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;61000
2012-01-03;CARTAGENA 2;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;60000
2012-01-03;CARTAGENA 3;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;66000
2012-01-03;CARUQUIA;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9500
2012-01-03;CASCADA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3000
2012-01-03;CEMENTOS DEL NARE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-01-03;CHARQUITO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-01-03;CHIVOR;CHVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1000000
2012-01-03;CIMARRON;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-01-03;COCONUCO;EMEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-01-03;COGENERADOR COLTEJER 1;EPMG;COGENERADOR;CARBON;NO DESPACHADO CENTRALMENTE;1600
2012-01-03;CURRUCUCUES;FACG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1250
2012-01-03;EL BOSQUE;ERCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2280
2012-01-03;EL LIMONAR;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-01-03;EL MORRO 1;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-01-03;EL MORRO 2;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-01-03;ESMERALDA;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;30000
2012-01-03;FLORES 1;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;160000
2012-01-03;FLORES 4B;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;450000
2012-01-03;FLORIDA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-01-03;GUACAICA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-01-03;GUAJIRA 1;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;151000
2012-01-03;GUAJIRA 2;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;145000
2012-01-03;GUANAQUITAS;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9500
2012-01-03;GUATAPE;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;560000
2012-01-03;GUATRON;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;512000
2012-01-03;GUAVIO;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1200000
2012-01-03;INCAUCA 1;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;3500
2012-01-03;INGENIO PROVIDENCIA 2;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;19900
2012-01-03;INGENIO RISARALDA 1;IRIG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;5500
2012-01-03;INGENIO SAN CARLOS 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;2000
2012-01-03;INSULA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-01-03;INTERMEDIA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2012-01-03;INZA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-01-03;IQUIRA I;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4320
2012-01-03;IQUIRA II;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5400
2012-01-03;JAGUAS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;170000
2012-01-03;JEPIRACHI 1 - 15;EPMG;EOLICA;VIENTO;NO DESPACHADO CENTRALMENTE;18420
2012-01-03;JULIO BRAVO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1500
2012-01-03;LA CASCADA ( ABEJORRAL);EVIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2012-01-03;LA CASCADA (ANTIOQUIA);LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2300
2012-01-03;LA HERRADURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2012-01-03;LA JUNCA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-01-03;LA PITA;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1420
2012-01-03;LA TASAJERA;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;306000
2012-01-03;LA TINTA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-01-03;LA VUELTA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;11600
2012-01-03;MANANTIALES;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3150
2012-01-03;MAYAGUEZ 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;19900
2012-01-03;MERILECTRICA 1;CIVG;TERMICA;GAS;DESPACHADO CENTRALMENTE;169000
2012-01-03;MIEL I;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;396000
2012-01-03;MIROLINDO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2400
2012-01-03;MONDOMO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-01-03;MUNICIPAL;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2012-01-03;NIMA;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6700
2012-01-03;NIQUIA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-01-03;NUEVO LIBARE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5100
2012-01-03;NUTIBARA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-01-03;OVEJAS;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;820
2012-01-03;PAGUA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;600000
2012-01-03;PAIPA 1;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;31000
2012-01-03;PAIPA 2;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2012-01-03;PAIPA 3;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;70000
2012-01-03;PAIPA 4;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;150000
2012-01-03;PAJARITO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4900
2012-01-03;PALENQUE 3;ESSG;TERMICA;GAS;DESPACHADO CENTRALMENTE;13000
2012-01-03;PALMAS SAN GIL;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;15000
2012-01-03;PASTALES;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-01-03;PATICO - LA CABRERA;GENG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1480
2012-01-03;PIEDRAS BLANCAS;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2012-01-03;PLAYAS;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;201000
2012-01-03;PORCE II;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;405000
2012-01-03;PORCE III;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;660000
2012-01-03;PRADO;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;46000
2012-01-03;PRADO IV;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;5000
2012-01-03;PROELECTRICA 1;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2012-01-03;PROELECTRICA 2;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;45000
2012-01-03;PROENCA 1;PECG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;4000
2012-01-03;PUENTE GUILLERMO;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1000
2012-01-03;REMEDIOS;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;750
2012-01-03;RIO ABAJO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-01-03;RIO BOBO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4000
2012-01-03;RIO CALI;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1800
2012-01-03;RIO FRIO I;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1690
2012-01-03;RIO FRIO II;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;10000
2012-01-03;RIO GRANDE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2012-01-03;RIO INGENIO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;180
2012-01-03;RIO MAYO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19800
2012-01-03;RIO PALO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1440
2012-01-03;RIO PIEDRAS;CIVG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-01-03;RIO RECIO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;300
2012-01-03;RIO SAPUYES;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1650
2012-01-03;RIOFRIO (TAMESIS);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1200
2012-01-03;RIOGRANDE I;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19000
2012-01-03;RIONEGRO;EECG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9600
2012-01-03;RUMOR;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-01-03;SAJANDI;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3200
2012-01-03;SALVAJINA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;285000
2012-01-03;SAN ANTONIO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-01-03;SAN CANCIO;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2000
2012-01-03;SAN CARLOS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1240000
2012-01-03;SAN FRANCISCO;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;135000
2012-01-03;SAN JOSE;GCEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2012-01-03;SAN JOSE DE LA MONTAÑA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;400
2012-01-03;SANTA ANA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;8000
2012-01-03;SANTA RITA;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2012-01-03;SANTIAGO;GEEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2800
2012-01-03;SERVITA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;650
2012-01-03;SILVIA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;380
2012-01-03;SONSON;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18500
2012-01-03;SUEVA 2;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;6000
2012-01-03;TASAJERO 1;TRMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;155000
2012-01-03;TEBSAB;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;791000
2012-01-03;TEQUENDAMA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-01-03;TERMOCANDELARIA 1;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2012-01-03;TERMOCANDELARIA 2;TCDG;TERMICA;GAS;DESPACHADO CENTRALMENTE;157000
2012-01-03;TERMOCENTRO CC;ISGG;TERMICA;GAS;DESPACHADO CENTRALMENTE;278000
2012-01-03;TERMODORADA 1;CHCG;TERMICA;GAS;DESPACHADO CENTRALMENTE;51000
2012-01-03;TERMOEMCALI 1;TEMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;229000
2012-01-03;TERMOPIEDRAS;TRPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;3750
2012-01-03;TERMOSIERRAB;EPMG;TERMICA;GAS;DESPACHADO CENTRALMENTE;460000
2012-01-03;TERMOVALLE 1;EPSG;TERMICA;GAS;DESPACHADO CENTRALMENTE;205000
2012-01-03;TERMOYOPAL 1;TYPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-01-03;TERMOYOPAL 2;TYPG;TERMICA;GAS;DESPACHADO CENTRALMENTE;30000
2012-01-03;UNION;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-01-03;URRA;EMUG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;338000
2012-01-03;URRAO;EVIG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1030
2012-01-03;VENTANA A;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-01-03;VENTANA B;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2500
2012-01-03;ZARAGOZA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1300
2012-01-03;ZIPAEMG 2;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;34000
2012-01-03;ZIPAEMG 3;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;63000
2012-01-03;ZIPAEMG 4;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2012-01-03;ZIPAEMG 5;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;64000
2012-01-04;AGUA FRESCA;ADCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;7050
2012-01-04;ALBAN;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;429000
2012-01-04;AMAIME;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-01-04;AMALFI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;810
2012-01-04;AMERICA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;410
2012-01-04;ASNAZU;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;450
2012-01-04;AYURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-01-04;BARRANQUILLA 3;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;64000
2012-01-04;BARRANQUILLA 4;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;63000
2012-01-04;BAYONA;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;600
2012-01-04;BELLO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;350
2012-01-04;BELMONTE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3400
2012-01-04;BETANIA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;540000
2012-01-04;CALDERAS;ISGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-01-04;CALIMA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;132000
2012-01-04;CAMPESTRE (CALARCA);MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;700
2012-01-04;CAMPESTRE (EPM);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;870
2012-01-04;CARACOLI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2600
2012-01-04;CARTAGENA 1;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;61000
2012-01-04;CARTAGENA 2;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;60000
2012-01-04;CARTAGENA 3;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;66000
2012-01-04;CARUQUIA;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;9500
2012-01-04;CASCADA;ESSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;3000
2012-01-04;CEMENTOS DEL NARE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-01-04;CHARQUITO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19400
2012-01-04;CHIVOR;CHVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;1000000
2012-01-04;CIMARRON;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-01-04;COCONUCO;EMEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;4500
2012-01-04;COGENERADOR COLTEJER 1;EPMG;COGENERADOR;CARBON;NO DESPACHADO CENTRALMENTE;1600
2012-01-04;CURRUCUCUES;FACG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;1250
2012-01-04;EL BOSQUE;ERCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;2280
2012-01-04;EL LIMONAR;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;18000
2012-01-04;EL MORRO 1;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-01-04;EL MORRO 2;CTMG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;19900
2012-01-04;ESMERALDA;CHCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;30000
2012-01-04;FLORES 1;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;160000
2012-01-04;FLORES 4B;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;450000
2012-01-04;FLORIDA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;19900
2012-01-04;GUACAICA;CHCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;900
2012-01-04;GUAJIRA 1;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;151000
2012-01-04;GUAJIRA 2;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;145000
