Fecha;Recurso;Código Agente;Tipo de Generación;Combustible por defecto;Tipo de Despacho;Es Menor;Es Autogenerador;;Capacidad Efectiva Neta kW
2016-02-22;RIOGRANDE I;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19000
2016-02-22;RIONEGRO;EECG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;9600
2016-02-22;RUMOR;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2500
2016-02-22;SAJANDI;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;3200
2016-02-22;SALTO II;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;35000
2016-02-22;SALVAJINA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;285000
2016-02-22;SAN CANCIO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2000
2016-02-22;SAN CARLOS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;1240000
2016-02-22;SAN FRANCISCO;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;135000
2016-02-22;SAN FRANCISCO (PUTUMAYO);GPYG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;468
2016-02-22;SAN JOSE;GCEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;380
2016-02-22;SAN JOSE DE LA MONTAÑA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;400
2016-02-22;SAN MIGUEL;LCSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;44000
2016-02-22;SANTA ANA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;8000
2016-02-22;SANTA RITA;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1300
2016-02-22;SANTIAGO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2800
2016-02-22;SILVIA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;380
2016-02-22;SOGAMOSO;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;820000
2016-02-22;SONSON;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;18500
2016-02-22;SUBA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2550
2016-02-22;SUEVA 2;CMXG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;6000
2016-02-22;TASAJERO 1;TRMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;163000
2016-02-22;TASAJERO 2;TERG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;160000
2016-02-22;TEBSAB;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;NO;NO;;791000
2016-02-22;TEQUENDAMA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19400
2016-02-22;TERMOCANDELARIA 1;TCIG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;157000
2016-02-22;TERMOCANDELARIA 2;TCIG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;158000
2016-02-22;TERMOCENTRO CC;ISGG;TERMICA;MEZCLA GAS - JET-A1;DESPACHADO CENTRALMENTE;NO;NO;;264000
2016-02-22;TERMODORADA 1;EPMG;TERMICA;JET-A1;DESPACHADO CENTRALMENTE;NO;NO;;46000
2016-02-22;TERMOEMCALI 1;TEMG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;213000
2016-02-22;TERMOPIEDRAS;TRPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;SI;NO;;3750
2016-02-22;TERMOSIERRAB;EPMG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;364000
2016-02-22;TERMOVALLE 1;TMVG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;197000
2016-02-22;TERMOYOPAL 1;TYPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-22;TERMOYOPAL 2;TYPG;TERMICA;GAS;DESPACHADO CENTRALMENTE;NO;NO;;30000
2016-02-22;UNION;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;700
2016-02-22;URRA;EMUG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;338000
2016-02-22;URRAO;GEEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1030
2016-02-22;USAQUEN;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1740
2016-02-22;VENTANA A;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2500
2016-02-22;VENTANA B;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2500
2016-02-22;ZIPAEMG 2;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;34000
2016-02-22;ZIPAEMG 3;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;63000
2016-02-22;ZIPAEMG 4;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;64000
2016-02-22;ZIPAEMG 5;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;64000
2016-02-23;AGUA FRESCA;ADCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;7290
2016-02-23;ALBAN;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;429000
2016-02-23;ALTO TULUA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;AMAIME;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19170
2016-02-23;AMALFI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;810
2016-02-23;AMERICA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;410
2016-02-23;AMOYA LA ESPERANZA;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;80000
2016-02-23;ASNAZU;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;450
2016-02-23;AYURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;18000
2016-02-23;BAJO TULUA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;BARRANQUILLA 3;GECG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;NO;NO;;56000
2016-02-23;BARRANQUILLA 4;GECG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;NO;NO;;56000
2016-02-23;BARROSO;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;BAYONA;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;600
2016-02-23;BELLO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;350
2016-02-23;BELMONTE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;3400
2016-02-23;BETANIA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;540000
2016-02-23;CALDERAS;ISGG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;CALIMA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;132000
2016-02-23;CAMPESTRE (CALARCA);MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;700
2016-02-23;CAMPESTRE (EPM);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;870
2016-02-23;CARACOLI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2600
2016-02-23;CARLOS LLERAS;HDPG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;78000
2016-02-23;CARTAGENA 1;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;NO;NO;;61000
2016-02-23;CARTAGENA 2;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;NO;NO;;60000
2016-02-23;CARTAGENA 3;ENDG;TERMICA;COMBUSTOLEO;DESPACHADO CENTRALMENTE;NO;NO;;66000
2016-02-23;CARUQUIA;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;9500
2016-02-23;CASCADA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;3000
2016-02-23;CEMENTOS DEL NARE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;4500
2016-02-23;CHARQUITO;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19400
2016-02-23;CHIVOR;CHVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;1000000
2016-02-23;CIMARRON;TMRG;TERMICA;GAS;DESPACHADO CENTRALMENTE;NO;NO;;20000
2016-02-23;COCONUCO;EMEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;4500
2016-02-23;COGENERADOR COLTEJER 1;EPMG;COGENERADOR;CARBON;NO DESPACHADO CENTRALMENTE;NO;NO;;9400
2016-02-23;CUCUANA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;58000
2016-02-23;CURRUCUCUES;CMXG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1250
2016-02-23;DARIO VALENCIA SAMPER;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;150000
2016-02-23;EL BOSQUE;ERCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2280
2016-02-23;EL LIMONAR;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;18000
2016-02-23;EL MORRO 1;TMRG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;EL MORRO 2;TMRG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;EL POPAL;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;EL QUIMBO;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;396000
2016-02-23;ESMERALDA;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;30000
2016-02-23;FLORES 1;TMFG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;158000
2016-02-23;FLORES 4B;TMFG;TERMICA;GAS;DESPACHADO CENTRALMENTE;NO;NO;;450000
2016-02-23;FLORIDA;GNCG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;GECELCA 3;GECG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;164000
2016-02-23;GUACAICA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;860
2016-02-23;GUAJIRA 1;GECG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;149000
2016-02-23;GUAJIRA 2;GECG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;151000
2016-02-23;GUANAQUITAS;LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;9500
2016-02-23;GUATAPE;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;560000
2016-02-23;GUATRON;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;512000
2016-02-23;GUAVIO;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;1200000
2016-02-23;HIDROMONTAÑITAS;CIVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;INCAUCA 1;GNCG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;NO;NO;;10000
2016-02-23;INGENIO PROVIDENCIA 2;GNCG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;NO;NO;;19900
2016-02-23;INGENIO RISARALDA 1;EEPG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;NO;NO;;5500
2016-02-23;INGENIO SAN CARLOS 1;DLRG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;NO;NO;;2000
2016-02-23;INSULA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19000
2016-02-23;INTERMEDIA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;960
2016-02-23;INZA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;750
2016-02-23;IQUIRA I;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;4320
2016-02-23;IQUIRA II;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;5400
2016-02-23;JAGUAS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;170000
2016-02-23;JEPIRACHI 1 - 15;EPMG;EOLICA;VIENTO;NO DESPACHADO CENTRALMENTE;SI;NO;;18420
2016-02-23;JULIO BRAVO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1500
2016-02-23;LA CASCADA ( ABEJORRAL);NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;3000
2016-02-23;LA CASCADA (ANTIOQUIA);LCSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2300
2016-02-23;LA HERRADURA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19800
2016-02-23;LA NAVETA;IACG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;4800
2016-02-23;LA PITA;HLAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1420
2016-02-23;LA REBUSCA;HZEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;700
2016-02-23;LA TASAJERA;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;306000
2016-02-23;LA VUELTA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;11600
2016-02-23;LAGUNETA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;18000
2016-02-23;MANANTIALES;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;3150
2016-02-23;MAYAGUEZ 1;EPSG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;NO;NO;;19900
2016-02-23;MERILECTRICA 1;CIVG;TERMICA;GAS;DESPACHADO CENTRALMENTE;NO;NO;;167000
2016-02-23;MIEL I;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;396000
2016-02-23;MIROLINDO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;3750
2016-02-23;MONDOMO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;750
2016-02-23;MUNICIPAL;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1400
2016-02-23;NIMA;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;6700
2016-02-23;NIQUIA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19000
2016-02-23;NUEVO LIBARE;EEPG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;5100
2016-02-23;NUTIBARA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;750
2016-02-23;OVEJAS;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;820
2016-02-23;PAGUA;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;600000
2016-02-23;PAIPA 1;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;31000
2016-02-23;PAIPA 2;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;72000
2016-02-23;PAIPA 3;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;70000
2016-02-23;PAIPA 4;HIMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;154000
2016-02-23;PAJARITO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;4900
2016-02-23;PALMAS SAN GIL;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;15000
2016-02-23;PASTALES;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;700
2016-02-23;PATICO - LA CABRERA;GENG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1480
2016-02-23;PIEDRAS BLANCAS;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;5000
2016-02-23;PLAYAS;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;207000
2016-02-23;PORCE II;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;405000
2016-02-23;PORCE III;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;700000
2016-02-23;PRADO;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;46000
2016-02-23;PRADO IV;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;5000
2016-02-23;PROELECTRICA 1;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;NO;NO;;45000
2016-02-23;PROELECTRICA 2;PRIG;TERMICA;GAS;DESPACHADO CENTRALMENTE;NO;NO;;45000
2016-02-23;PROENCA;PECG;COGENERADOR;BAGAZO;NO DESPACHADO CENTRALMENTE;NO;NO;;19900
2016-02-23;PROVIDENCIA;HZEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;4900
2016-02-23;PUENTE GUILLERMO;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1000
2016-02-23;PURIFICACION;SREG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;SI;NO;;8000
2016-02-23;REMEDIOS;GEEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;750
2016-02-23;RIO ABAJO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;900
2016-02-23;RIO BOBO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;4000
2016-02-23;RIO CALI;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1800
2016-02-23;RIO FRIO I;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1690
2016-02-23;RIO FRIO II;CETG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;SI;NO;;10000
2016-02-23;RIO GRANDE;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;300
2016-02-23;RIO INGENIO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;180
2016-02-23;RIO MAYO;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19800
2016-02-23;RIO PALO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1440
2016-02-23;RIO PIEDRAS;CIVG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;RIO RECIO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;300
2016-02-23;RIO SAPUYES;CDNG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1650
2016-02-23;RIOFRIO (TAMESIS);EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1200
2016-02-23;RIOGRANDE I;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19000
2016-02-23;RIONEGRO;EECG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;9600
2016-02-23;RUMOR;CETG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2500
2016-02-23;SAJANDI;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;3200
2016-02-23;SALTO II;ENDG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;35000
2016-02-23;SALVAJINA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;285000
2016-02-23;SAN CANCIO;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2000
2016-02-23;SAN CARLOS;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;1240000
2016-02-23;SAN FRANCISCO;EPMG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;135000
2016-02-23;SAN FRANCISCO (PUTUMAYO);GPYG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;468
2016-02-23;SAN JOSE;GCEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;380
2016-02-23;SAN JOSE DE LA MONTAÑA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;400
2016-02-23;SAN MIGUEL;LCSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;44000
2016-02-23;SANTA ANA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;8000
2016-02-23;SANTA RITA;NRCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1300
2016-02-23;SANTIAGO;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2800
2016-02-23;SILVIA;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;380
2016-02-23;SOGAMOSO;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;820000
2016-02-23;SONSON;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;18500
2016-02-23;SUBA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2550
2016-02-23;SUEVA 2;CMXG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;6000
2016-02-23;TASAJERO 1;TRMG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;163000
2016-02-23;TASAJERO 2;TERG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;160000
2016-02-23;TEBSAB;GECG;TERMICA;GAS;DESPACHADO CENTRALMENTE;NO;NO;;791000
2016-02-23;TEQUENDAMA;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19400
2016-02-23;TERMOCANDELARIA 1;TCIG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;157000
2016-02-23;TERMOCANDELARIA 2;TCIG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;158000
2016-02-23;TERMOCENTRO CC;ISGG;TERMICA;MEZCLA GAS - JET-A1;DESPACHADO CENTRALMENTE;NO;NO;;264000
2016-02-23;TERMODORADA 1;EPMG;TERMICA;JET-A1;DESPACHADO CENTRALMENTE;NO;NO;;46000
2016-02-23;TERMOEMCALI 1;TEMG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;213000
2016-02-23;TERMOPIEDRAS;TRPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;SI;NO;;3750
2016-02-23;TERMOSIERRAB;EPMG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;364000
2016-02-23;TERMOVALLE 1;TMVG;TERMICA;ACPM;DESPACHADO CENTRALMENTE;NO;NO;;197000
2016-02-23;TERMOYOPAL 1;TYPG;TERMICA;GAS;NO DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-23;TERMOYOPAL 2;TYPG;TERMICA;GAS;DESPACHADO CENTRALMENTE;NO;NO;;30000
2016-02-23;UNION;MCAG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;700
2016-02-23;URRA;EMUG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;338000
2016-02-23;URRAO;GEEG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1030
2016-02-23;USAQUEN;ENDG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;1740
2016-02-23;VENTANA A;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2500
2016-02-23;VENTANA B;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;2500
2016-02-23;ZIPAEMG 2;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;34000
2016-02-23;ZIPAEMG 3;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;63000
2016-02-23;ZIPAEMG 4;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;64000
2016-02-23;ZIPAEMG 5;ENDG;TERMICA;CARBON;DESPACHADO CENTRALMENTE;NO;NO;;64000
2016-02-24;AGUA FRESCA;ADCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;7290
2016-02-24;ALBAN;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;429000
2016-02-24;ALTO TULUA;EPSG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;SI;NO;;19900
2016-02-24;AMAIME;EPSG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;19170
2016-02-24;AMALFI;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;810
2016-02-24;AMERICA;EPMG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;410
2016-02-24;AMOYA LA ESPERANZA;ISGG;HIDRAULICA;AGUA;DESPACHADO CENTRALMENTE;NO;NO;;80000
2016-02-24;ASNAZU;GNCG;HIDRAULICA;AGUA;NO DESPACHADO CENTRALMENTE;SI;NO;;450
