Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2012-10-15,200.82,200.82,200.82,200.82,200.82,200.82,200.82,200.82,200.82,200.82,205.92,205.92,205.92,205.92,205.92,205.92,205.92,205.92,230.92,230.92,230.92,230.92,205.92,200.82
2012-10-16,197.72,197.72,197.72,197.72,197.72,212.82,212.82,212.82,222.32,222.32,222.32,222.32,222.32,222.32,222.32,222.32,222.32,222.32,242.82,242.82,222.32,222.32,212.82,201.82
2012-10-17,203.16,202.31,203.16,203.16,203.16,213.31,213.31,213.31,221.81,221.81,221.81,221.81,221.81,221.81,221.81,221.81,221.81,221.81,222.31,222.31,221.81,221.81,213.31,208.31
2012-10-18,194.78,194.78,194.78,194.78,194.78,194.78,198.29,198.29,200.68,200.68,200.68,200.68,200.68,200.68,200.68,200.68,200.68,200.68,202.78,202.78,200.68,200.68,194.78,194.78
2012-10-19,188.61,188.61,188.61,188.61,189.27,191.27,191.27,191.27,193.17,197.27,193.77,193.77,193.77,193.77,193.77,193.77,193.77,193.77,197.27,193.77,193.77,193.77,191.27,189.27
2012-10-20,169.74,169.74,169.74,169.74,169.74,169.74,177.44,183.84,183.84,183.84,186.44,186.44,186.44,186.44,186.06,183.84,183.84,186.06,186.44,186.44,186.44,183.84,183.84,177.44
2012-10-21,181.64,180.64,180.64,180.64,180.64,180.64,180.64,180.64,181.64,196.64,187.04,187.04,187.04,187.04,187.04,187.04,187.04,187.04,196.64,196.64,196.64,187.04,187.04,181.64
2012-10-22,121.78,121.78,121.78,121.78,121.78,140.88,161.44,171.88,175.28,175.28,175.28,184.88,175.28,175.28,184.88,184.88,175.28,175.28,191.78,184.88,184.88,175.28,175.28,171.88
2012-10-23,120.09,120.09,120.09,120.09,120.09,161.09,162.09,162.09,162.09,167.09,175.49,175.49,167.09,175.49,175.49,175.49,175.49,175.49,175.49,175.49,175.49,175.49,167.09,162.09
2012-10-24,149.72,134.72,134.72,134.72,134.72,149.72,149.72,167.07,169.32,169.32,169.32,199.82,169.32,169.32,169.32,169.32,169.32,169.32,180.16,199.82,169.32,169.32,157.72,149.72
2012-10-25,134.97,134.97,134.97,134.97,134.97,144.87,144.87,144.97,144.97,144.97,154.97,154.97,144.97,144.97,154.97,154.97,145.95,144.97,163.97,154.97,154.97,144.97,144.87,134.97
2012-10-26,127.83,127.83,127.83,127.83,127.83,136.83,136.83,136.83,137.83,137.83,143.91,143.91,137.83,142.83,161.83,161.83,142.83,151.38,232.83,162.23,162.23,161.83,137.83,136.83
2012-10-27,130.34,129.34,129.34,129.34,129.34,130.34,130.34,135.34,136.34,136.34,136.34,136.34,136.34,136.34,136.34,135.34,135.34,135.34,136.34,136.34,136.34,135.34,136.34,135.34
2012-10-28,132.04,132.04,125.99,125.99,125.99,125.99,125.99,132.04,132.04,132.04,141.94,141.94,141.94,141.94,141.94,132.04,132.04,141.94,157.94,157.94,157.94,157.84,141.94,132.04
2012-10-29,140.81,140.81,140.81,140.81,140.81,145.29,151.31,156.31,157.31,157.31,172.66,181.31,172.66,172.66,181.31,172.66,172.66,172.66,181.31,181.31,181.31,157.31,157.31,151.31
2012-10-30,149.80,149.80,149.80,149.80,149.80,149.80,159.30,159.30,176.30,176.30,176.30,176.30,176.30,176.30,176.30,176.30,176.30,176.30,241.30,201.30,176.30,176.30,159.30,151.30
2012-10-31,170.66,155.84,155.84,155.84,169.75,175.84,175.84,175.84,175.84,175.84,179.84,179.84,179.84,179.84,179.84,179.84,179.84,179.84,179.84,179.84,179.84,175.84,175.84,170.66
2012-11-01,167.16,158.26,152.22,152.22,158.26,170.22,174.22,174.22,174.22,174.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,245.22,260.22,260.22,255.22,175.22,174.22,174.22
2012-11-02,171.53,168.59,168.59,168.59,168.59,176.09,176.09,176.09,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,224.59,224.59,184.59,184.59,176.09,176.09
2012-11-03,165.09,165.09,165.09,165.09,165.09,165.09,165.09,170.09,180.09,180.09,180.09,180.09,180.09,180.09,180.09,180.09,180.09,180.09,185.09,185.09,180.09,180.09,175.09,165.09
2012-11-04,197.43,197.43,189.53,189.53,189.53,189.53,180.46,189.53,197.43,197.43,197.43,197.43,197.43,193.60,193.60,193.60,193.60,197.43,197.43,202.03,197.43,197.43,197.43,193.60
2012-11-05,160.39,160.39,160.39,160.39,157.39,160.39,157.39,176.39,177.46,181.39,181.39,181.39,181.39,181.39,181.39,177.46,177.46,181.39,181.39,181.39,181.39,181.39,181.39,177.46
2012-11-06,177.87,176.97,176.97,176.97,176.97,177.87,177.87,179.04,180.97,182.97,182.97,182.97,182.97,182.97,182.97,182.97,182.97,182.97,184.97,184.97,182.97,180.97,180.97,177.87
2012-11-07,153.11,153.11,151.39,153.11,153.11,158.11,178.11,178.91,179.19,179.51,179.51,179.51,179.51,179.51,179.51,179.51,179.51,179.51,179.51,179.51,179.51,179.51,179.19,178.91
2012-11-08,160.94,160.94,160.94,160.94,160.94,175.28,175.84,181.94,186.94,198.44,198.44,198.44,181.94,181.94,186.94,186.94,186.94,181.94,198.44,198.44,181.94,181.94,175.84,175.84
2012-11-09,170.14,170.14,170.14,170.14,170.14,172.15,172.15,172.15,174.65,174.65,174.65,175.00,175.00,175.00,175.00,175.00,175.00,175.00,197.15,178.15,178.15,174.65,174.65,174.65
2012-11-10,170.27,170.27,157.79,154.36,157.79,170.27,170.27,170.27,180.27,180.27,180.27,180.27,180.27,180.27,180.27,173.12,173.12,173.12,180.27,180.27,180.27,180.27,170.27,170.27
2012-11-11,173.68,154.93,154.93,146.81,146.81,125.83,125.83,173.68,175.83,175.83,175.83,175.83,175.83,175.83,175.83,175.83,175.83,175.83,182.93,182.93,182.93,175.83,175.83,175.83
2012-11-12,173.02,169.92,169.92,169.92,169.92,169.92,169.92,173.02,173.02,173.22,173.22,173.22,174.09,173.02,173.02,173.02,173.02,173.22,178.82,180.02,178.82,174.09,173.22,173.02
2012-11-13,155.87,152.25,152.25,152.25,155.87,173.14,173.86,189.36,189.36,189.36,189.36,191.87,189.36,191.87,191.87,191.87,191.87,191.87,220.36,220.36,191.87,189.36,189.36,173.14
2012-11-14,164.91,160.42,156.80,154.91,154.91,177.69,177.69,179.91,185.01,185.01,191.91,191.91,191.91,191.91,191.91,191.91,191.91,191.91,249.91,249.91,191.91,191.91,185.01,177.69
2012-11-15,162.87,162.87,162.87,162.87,162.87,162.87,173.61,176.87,176.87,197.97,197.97,197.97,176.87,176.87,197.97,197.97,197.97,197.97,197.97,197.97,197.97,176.87,173.61,171.00
2012-11-16,167.56,167.56,167.56,167.56,167.56,173.56,173.56,173.56,173.56,173.56,173.56,174.46,174.46,173.56,174.46,174.46,174.46,174.46,174.46,174.46,174.46,173.56,173.56,167.56
2012-11-17,150.37,150.37,150.37,148.26,150.37,150.37,150.37,155.37,159.66,165.37,167.37,180.37,180.37,167.37,165.37,165.37,165.37,165.37,180.37,180.37,167.37,165.37,159.66,155.37
2012-11-18,130.78,130.78,130.78,130.78,130.78,130.78,128.15,131.55,145.55,148.44,150.55,155.55,155.55,155.55,155.55,150.55,150.55,155.55,160.55,160.55,158.55,158.55,155.55,148.44
2012-11-19,122.65,122.65,97.65,97.65,122.65,147.65,147.65,152.65,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,152.75,156.65,156.65,167.65,156.65,152.75,152.65
2012-11-20,124.57,124.57,124.57,124.57,124.57,129.57,133.02,133.02,134.57,139.57,143.57,143.57,143.57,143.57,143.57,143.57,143.57,143.57,161.57,158.07,143.57,158.07,143.57,134.57
2012-11-21,103.81,103.81,103.81,103.81,103.81,134.31,134.31,134.31,135.31,135.31,139.81,144.85,139.81,139.81,144.85,139.81,139.81,139.81,162.81,162.81,162.81,162.81,135.31,134.31
2012-11-22,126.91,126.91,126.91,126.91,126.91,126.91,126.91,135.01,135.01,135.01,150.21,150.21,150.21,135.01,150.21,150.21,150.21,135.01,212.01,172.01,135.01,135.01,129.01,126.91
2012-11-23,128.65,128.65,128.65,128.65,130.65,130.65,130.65,133.65,141.55,148.65,148.65,188.65,163.65,148.65,157.33,148.65,148.65,148.65,188.65,165.88,148.65,141.55,133.65,130.65
2012-11-24,126.70,126.70,126.70,126.70,126.70,130.20,130.20,145.70,147.10,147.10,147.10,147.10,147.10,147.10,147.10,147.10,147.10,147.10,185.70,185.70,160.70,147.10,147.10,145.70
2012-11-25,123.65,123.65,123.65,123.65,123.65,123.65,123.65,123.65,123.65,127.05,142.25,142.25,142.25,142.25,142.25,127.05,127.05,127.05,142.25,142.25,142.25,142.25,127.05,123.65
2012-11-26,116.64,123.64,51.64,123.64,116.64,123.64,123.64,150.32,184.04,184.04,184.04,184.04,184.04,184.04,184.04,184.04,184.04,184.04,201.64,201.64,184.04,184.04,180.15,139.19
2012-11-27,69.87,69.87,69.87,69.87,69.87,115.87,138.42,142.27,178.87,179.87,179.87,179.87,178.87,178.87,179.38,179.38,179.38,179.38,235.87,235.87,179.38,179.87,142.27,138.42
2012-11-28,117.23,71.23,71.23,71.23,71.23,117.23,162.53,180.23,212.23,237.23,237.23,237.23,212.23,212.23,212.23,212.23,180.74,212.23,233.23,233.23,212.23,180.74,162.53,151.21
2012-11-29,121.67,155.65,96.67,96.67,121.67,143.35,161.67,206.67,206.67,206.67,206.67,206.67,206.67,206.67,206.67,206.67,206.67,206.67,236.67,206.67,206.67,206.67,161.67,161.67
2012-11-30,175.01,155.01,155.01,155.01,155.01,175.01,195.01,195.01,206.01,230.01,230.01,230.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,186.23,194.90
2012-12-01,154.79,92.32,92.32,92.32,92.32,112.46,154.79,192.32,192.32,192.32,192.32,192.32,192.32,192.32,192.32,186.52,186.52,186.52,192.32,192.32,192.32,192.32,184.32,162.32
2012-12-02,163.45,152.43,40.72,40.72,40.72,40.72,40.72,187.15,189.45,189.45,189.45,189.45,189.45,189.45,189.45,187.15,189.45,189.45,189.45,192.45,189.45,189.45,189.45,187.15
2012-12-03,42.72,42.72,42.72,42.72,42.72,155.46,165.46,191.36,192.46,195.46,195.46,195.46,195.46,195.46,195.46,195.46,195.46,195.46,230.46,230.46,195.46,195.46,192.46,165.46
2012-12-04,147.30,147.30,147.30,147.30,147.30,162.30,182.30,187.30,187.30,188.20,188.20,188.20,188.20,188.20,188.20,188.20,188.20,188.20,202.30,202.30,202.30,188.20,187.30,182.30
2012-12-05,150.70,150.70,150.70,150.70,150.70,153.20,160.70,180.24,185.65,205.70,205.70,205.70,205.70,205.70,205.70,205.70,185.65,205.70,205.70,205.70,205.70,205.70,180.24,160.70
2012-12-06,153.92,154.30,53.92,53.92,153.92,153.92,154.30,183.51,183.92,183.92,187.92,187.92,187.92,187.92,187.92,187.92,187.92,187.92,208.92,208.92,187.92,187.92,183.92,183.92
2012-12-07,142.63,142.63,142.63,142.63,142.63,182.63,182.63,182.63,205.63,205.63,205.63,205.63,182.63,182.63,182.63,182.63,182.63,182.63,205.63,205.63,182.63,182.63,182.21,182.63
2012-12-08,183.16,141.16,141.16,141.16,141.16,141.16,115.16,141.16,183.16,183.16,185.16,183.16,183.16,183.16,175.94,175.94,175.94,175.94,205.16,205.16,205.16,185.16,183.16,174.64
2012-12-09,172.51,171.79,171.79,171.79,171.79,171.79,171.79,171.79,172.51,174.51,174.51,174.51,174.51,174.51,174.51,174.51,172.98,174.51,203.51,203.51,203.51,203.51,174.51,174.51
2012-12-10,151.87,151.87,151.87,151.87,151.87,151.87,152.27,169.55,181.27,181.27,181.27,211.37,211.37,181.27,211.37,211.37,181.27,181.27,211.37,211.37,211.37,211.37,181.27,169.55
2012-12-11,156.86,156.64,156.26,156.26,156.64,156.86,156.86,176.87,186.06,186.06,186.06,186.06,186.06,186.06,186.06,186.06,186.06,186.06,186.26,186.26,186.26,186.06,186.06,176.87
2012-12-12,163.68,154.28,154.28,154.28,154.28,163.68,167.68,174.44,178.68,178.68,178.68,184.68,178.68,178.68,184.68,184.68,184.68,184.68,201.78,201.78,201.78,178.68,178.68,174.44
2012-12-13,183.32,174.62,174.62,176.72,176.72,174.62,183.32,183.32,200.12,200.12,200.12,200.12,200.12,200.12,200.12,200.12,200.12,200.12,207.62,207.62,200.12,200.12,183.32,174.62
2012-12-14,182.08,182.08,182.08,182.08,182.08,182.08,182.68,188.58,190.58,214.68,214.68,214.68,214.68,190.58,214.68,190.58,188.58,190.58,214.68,214.68,214.68,190.58,188.58,182.08
2012-12-15,194.23,189.73,184.23,184.23,184.23,189.73,189.73,197.23,197.23,197.23,197.23,209.23,209.23,209.23,197.23,197.23,197.23,197.23,219.23,219.23,219.23,209.23,197.23,197.23
2012-12-16,196.85,176.85,176.85,176.85,176.85,176.85,176.85,176.85,196.85,196.85,206.85,213.95,213.95,213.95,213.95,213.95,213.95,213.95,216.85,216.85,216.85,216.85,213.95,213.95
2012-12-17,195.12,195.12,176.12,176.12,176.12,195.12,195.12,207.22,207.22,207.22,210.12,210.12,210.12,210.12,210.12,210.12,210.12,210.12,213.12,213.12,213.12,210.12,207.22,207.22
2012-12-18,203.57,203.57,202.57,202.57,203.57,203.57,203.57,211.57,211.57,211.57,213.57,213.57,213.57,213.57,213.57,213.57,213.57,213.57,217.61,217.61,217.61,213.57,207.57,203.57
2012-12-19,200.45,197.45,197.45,197.45,197.45,197.45,200.45,203.20,203.20,207.45,207.45,207.45,207.45,207.45,207.45,207.45,207.45,203.20,218.85,218.85,218.85,207.45,203.20,203.20
2012-12-20,192.50,192.50,182.50,182.50,182.50,192.50,192.50,195.50,201.00,207.50,208.50,208.50,207.50,207.50,208.50,208.50,207.50,207.50,208.50,208.50,208.50,208.50,201.00,195.50
2012-12-21,190.83,190.83,180.83,180.83,193.83,190.83,190.83,195.13,195.13,195.33,195.33,195.33,195.33,195.33,195.33,195.33,195.33,195.13,198.83,195.83,195.83,195.33,195.13,195.13
2012-12-22,189.11,189.11,189.11,189.11,189.11,189.11,189.11,189.11,190.11,193.11,193.11,194.01,194.01,193.11,190.11,190.11,189.11,190.11,200.11,200.11,194.11,194.01,190.11,189.11
2012-12-23,185.09,180.18,173.32,173.32,173.32,173.32,173.32,173.32,180.18,185.09,185.18,185.18,185.18,185.18,185.18,180.18,180.18,185.18,192.18,192.18,192.18,192.18,192.18,185.18
2012-12-24,185.12,172.35,165.21,165.21,172.35,172.35,172.35,186.21,186.21,186.21,186.21,186.21,186.21,186.21,186.21,186.21,186.21,186.21,192.51,192.51,192.51,192.21,186.21,186.21
2012-12-25,169.76,169.76,169.76,158.26,158.26,158.26,154.26,154.26,158.26,158.26,169.76,169.76,169.76,169.76,169.76,169.76,158.26,158.26,180.26,180.26,180.26,192.46,169.76,172.40
2012-12-26,172.60,172.60,170.46,170.46,172.60,172.60,174.96,174.96,180.46,192.46,192.46,192.46,192.46,192.46,192.46,192.46,192.46,192.46,193.56,193.56,193.56,192.46,192.46,174.96
2012-12-27,158.19,158.19,155.80,155.80,154.62,158.19,158.19,165.19,169.99,169.99,169.99,169.99,169.99,169.99,169.99,169.99,169.99,169.99,172.33,172.33,169.99,169.99,169.99,165.19
2012-12-28,152.90,149.27,149.27,149.27,149.27,152.52,153.94,158.52,160.52,161.12,161.12,161.12,161.12,161.12,161.12,161.12,161.12,161.12,161.12,167.52,161.12,161.12,160.52,158.52
2012-12-29,141.23,141.23,127.23,86.23,150.91,141.23,86.23,141.23,171.73,171.73,176.23,176.23,171.73,171.73,158.84,156.23,149.67,149.67,176.23,176.23,176.23,176.23,171.73,149.67
2012-12-30,136.06,136.06,135.06,135.06,135.06,135.06,135.06,135.06,136.06,156.06,171.56,171.56,171.56,171.56,171.56,171.56,171.56,171.56,176.06,185.06,185.06,176.06,176.06,171.56
2012-12-31,137.97,137.97,137.97,137.97,137.97,137.97,137.97,137.97,167.47,167.47,169.97,169.97,169.97,169.97,167.47,167.47,167.47,167.47,172.97,172.97,172.97,169.97,169.97,167.47
2013-01-01,168.39,168.39,170.55,150.55,147.02,145.05,145.05,145.05,145.05,145.05,145.05,150.55,150.55,170.55,150.55,147.02,145.05,147.02,170.55,210.55,210.55,170.55,168.55,170.55
2013-01-02,166.71,166.71,166.71,166.71,166.71,196.01,169.01,169.01,172.01,172.01,196.01,210.01,210.01,210.01,210.01,210.01,210.01,196.01,210.01,210.01,210.01,210.01,196.01,172.01
2013-01-03,168.40,166.10,166.10,166.10,166.10,168.40,168.40,185.40,185.40,185.40,190.40,190.40,190.40,190.40,190.40,190.40,190.40,190.40,193.40,193.40,192.40,190.40,185.40,185.40
2013-01-04,182.75,180.25,180.25,180.25,180.25,182.75,182.75,182.75,190.25,190.25,190.75,190.75,190.75,190.75,190.75,190.75,190.75,190.25,191.15,191.15,191.15,190.75,190.25,190.25
2013-01-05,175.60,175.60,175.24,175.24,175.36,175.36,175.24,175.60,175.60,175.60,180.40,180.40,180.40,180.40,180.40,175.60,175.60,175.60,185.40,190.20,185.40,180.40,175.60,175.60
2013-01-06,175.22,175.22,175.22,163.06,163.06,163.06,163.06,176.72,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,182.42,182.42,182.42,176.72,175.22,175.22
2013-01-07,176.20,176.20,169.40,169.40,169.40,169.40,162.51,169.40,176.20,176.50,176.50,176.50,176.50,176.50,176.50,176.50,176.50,176.50,179.70,179.70,179.70,179.70,176.50,176.50
2013-01-08,162.79,160.68,120.68,162.79,160.68,162.79,162.79,169.68,176.48,185.68,185.68,185.68,185.68,185.68,185.68,185.68,185.68,185.68,185.78,185.78,185.68,185.68,176.48,169.68
2013-01-09,40.42,40.42,40.42,40.42,73.92,125.42,123.92,185.92,188.12,198.92,198.92,198.92,188.12,188.12,188.12,188.12,188.12,188.12,198.92,198.92,188.92,188.12,166.03,123.92
2013-01-10,177.79,173.89,173.89,173.89,173.89,177.79,177.79,177.79,177.89,177.89,186.89,186.89,186.89,186.89,186.89,186.89,186.89,184.89,186.89,186.89,186.89,186.89,177.89,177.79
2013-01-11,176.40,176.40,176.40,176.40,176.40,176.40,176.40,182.40,182.40,183.40,183.40,196.40,195.40,195.40,195.40,195.40,183.40,190.40,196.40,196.40,196.40,190.40,190.40,183.40
2013-01-12,182.96,182.96,182.96,182.96,182.96,182.96,182.96,182.96,183.26,183.26,183.46,183.46,192.46,183.46,183.46,183.46,183.46,183.46,192.46,195.46,192.46,183.46,182.96,182.96
2013-01-13,187.25,187.25,187.25,187.25,187.25,187.25,186.65,92.15,186.65,192.15,192.15,200.45,200.45,200.45,192.15,192.15,192.15,192.15,200.45,200.45,200.45,200.45,192.15,187.25
2013-01-14,182.48,182.48,182.48,182.48,182.48,182.48,184.48,197.28,185.48,188.48,197.28,200.48,197.28,197.28,197.28,197.28,197.28,197.28,200.93,202.48,200.93,200.48,188.48,185.48
2013-01-15,183.60,183.60,183.60,183.60,183.60,183.60,192.40,192.40,198.20,198.20,198.40,199.40,199.40,198.40,199.40,199.40,198.40,198.40,200.30,200.30,199.40,198.40,196.40,192.40
2013-01-16,191.89,183.39,183.39,183.39,183.39,191.89,183.39,191.89,191.89,191.89,197.89,198.39,197.89,197.89,197.89,197.89,197.89,194.89,198.39,198.39,198.39,194.89,191.89,183.39
2013-01-17,185.42,185.42,170.42,185.42,185.42,192.24,185.42,191.92,191.92,191.92,192.42,192.42,192.42,192.42,192.42,192.42,192.24,191.92,192.92,192.92,192.42,191.92,191.92,185.42
2013-01-18,193.39,175.39,175.39,175.39,175.39,190.39,190.39,193.39,195.39,195.39,197.39,197.39,197.39,197.39,195.39,195.39,195.39,193.39,193.39,195.39,193.39,193.39,193.39,190.39
2013-01-19,173.38,173.38,173.38,173.38,173.38,173.38,173.38,173.38,189.88,197.88,197.88,197.88,197.88,197.88,197.88,197.88,173.38,197.38,197.88,205.38,197.88,197.88,189.88,189.88
2013-01-20,191.17,191.17,185.27,185.27,185.27,185.27,185.27,185.27,186.17,191.17,191.17,191.17,191.17,191.17,191.17,191.17,191.17,191.17,196.27,206.27,206.27,196.27,191.17,191.17
2013-01-21,235.72,178.72,178.72,178.72,178.72,178.72,185.72,186.82,195.72,197.37,197.37,197.37,197.37,197.37,197.37,197.37,197.37,195.72,197.37,197.37,197.37,195.72,186.82,185.72
2013-01-22,169.38,169.31,165.79,169.38,169.38,177.88,177.88,177.88,186.48,186.48,186.48,210.38,194.38,186.48,186.48,186.48,186.48,186.48,186.48,210.38,186.48,186.48,177.88,177.88
2013-01-23,177.96,177.96,169.46,169.46,177.96,177.96,177.96,183.46,185.36,185.36,185.36,195.36,185.36,185.36,185.36,185.36,185.36,185.36,198.46,198.46,185.36,185.36,183.46,177.96
2013-01-24,178.58,178.58,180.41,176.48,178.58,180.41,190.48,190.48,190.48,195.58,195.58,200.58,195.58,195.58,195.58,195.58,195.58,190.58,200.58,200.58,200.58,190.48,190.48,180.41
2013-01-25,182.51,178.51,178.41,178.51,178.51,182.51,199.51,199.51,199.51,199.51,199.51,199.51,199.51,199.51,199.51,221.51,221.51,199.51,221.51,221.51,221.51,221.51,199.51,199.51
2013-01-26,178.45,178.45,178.45,178.45,178.45,178.45,178.45,180.45,180.45,180.45,198.45,198.45,198.45,198.45,200.45,180.45,180.45,180.45,198.45,200.45,198.45,180.45,180.45,180.45
2013-01-27,181.14,176.14,166.14,176.13,176.13,176.13,161.95,176.13,181.14,181.14,181.14,185.64,185.64,185.64,191.14,181.14,181.14,181.14,185.64,191.14,191.14,185.64,185.64,181.14
2013-01-28,176.93,176.93,173.93,173.93,179.83,176.93,176.93,179.83,189.93,189.93,200.93,200.93,200.93,200.93,200.93,200.93,200.93,189.93,200.93,201.43,200.93,200.93,180.93,176.93
2013-01-29,84.57,84.57,97.70,97.70,148.68,166.70,166.70,180.70,186.70,190.70,191.70,190.70,180.70,180.70,180.70,190.70,180.70,180.70,190.70,191.70,190.70,180.70,161.70,159.51
2013-01-30,178.40,160.30,158.21,158.21,160.40,178.40,178.40,178.40,180.40,189.40,189.40,190.40,189.40,189.40,190.40,190.40,189.40,189.40,214.40,214.40,214.40,189.40,180.40,178.40
2013-01-31,191.83,191.83,185.83,185.83,191.83,191.83,215.83,195.83,191.83,215.83,220.83,220.83,220.83,220.83,220.83,220.83,215.83,191.83,220.83,220.83,220.83,215.83,191.83,185.83
2013-02-01,201.55,198.41,198.41,198.41,198.41,201.55,201.55,206.05,206.55,207.55,207.55,207.55,207.55,207.55,207.55,207.55,207.55,207.55,207.55,207.55,207.55,207.55,206.05,201.55
2013-02-02,204.71,204.71,204.71,204.71,204.71,204.71,204.71,206.21,226.21,226.21,226.21,226.21,226.21,226.21,226.21,226.21,226.21,226.21,226.21,226.21,226.21,226.21,226.21,204.71
2013-02-03,235.35,255.35,215.35,215.35,215.35,215.35,205.35,215.35,235.35,235.35,235.35,235.35,236.35,236.35,235.35,235.35,235.35,235.35,237.35,237.35,237.35,237.35,236.35,235.35
2013-02-04,211.75,211.75,211.75,211.75,211.75,231.75,238.75,238.75,238.75,253.75,253.75,253.75,253.75,253.75,253.75,253.75,253.75,253.75,255.25,255.25,253.75,253.75,238.75,231.75
2013-02-05,182.02,159.43,159.43,159.43,159.43,208.02,222.02,222.02,232.02,232.02,232.02,232.02,232.02,232.02,232.02,232.02,232.02,232.02,232.02,232.02,232.02,232.02,222.02,208.02
2013-02-06,191.33,191.33,191.33,191.33,191.33,195.83,195.83,201.83,203.83,203.83,206.83,211.83,211.83,211.83,211.83,211.83,211.83,203.83,256.83,256.83,256.83,206.83,201.83,195.83
2013-02-07,196.23,196.23,196.23,196.23,197.23,197.23,197.23,197.23,210.23,210.23,252.03,252.03,252.03,252.03,252.03,252.03,210.23,210.23,252.03,252.03,252.03,210.23,197.23,197.23
2013-02-08,190.73,190.73,190.73,190.73,190.73,194.73,194.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,209.73,251.73,209.73,196.73,196.73,194.73
2013-02-09,191.06,190.73,190.73,190.73,190.73,191.06,190.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,221.73,221.73,221.73,196.73,196.73,190.73
2013-02-10,211.55,192.58,191.75,191.75,191.75,191.75,190.75,192.25,192.58,211.55,211.55,211.55,211.55,211.55,211.55,211.55,211.55,211.55,225.75,227.75,225.75,216.75,211.55,211.55
2013-02-11,191.14,160.86,160.86,158.71,191.14,191.64,192.14,192.14,192.14,197.14,207.14,207.14,207.14,207.14,207.14,207.14,207.14,207.14,207.14,207.14,207.14,207.14,192.14,191.14
2013-02-12,93.32,93.32,84.73,41.59,102.73,164.73,164.73,184.73,184.73,184.73,193.73,194.73,193.73,184.73,193.73,193.73,193.73,184.73,194.73,194.73,194.73,193.73,164.73,161.29
2013-02-13,174.71,166.71,166.71,166.71,173.70,179.71,184.71,184.71,184.71,194.01,194.01,194.01,194.01,194.01,194.01,194.01,194.01,194.01,194.01,194.01,194.01,194.01,184.71,174.71
2013-02-14,174.04,174.04,161.55,161.55,174.04,176.04,176.04,176.04,176.04,179.04,179.04,184.04,179.04,179.04,184.04,184.04,184.04,179.04,184.04,188.94,184.04,184.04,176.04,176.04
2013-02-15,173.86,173.86,173.86,163.86,173.86,174.29,174.29,174.86,174.86,174.86,178.86,178.86,174.86,174.86,178.86,178.86,178.86,174.86,182.86,182.86,178.86,178.86,174.86,173.86
2013-02-16,159.44,159.44,156.93,156.93,156.93,159.44,159.44,167.90,170.93,170.93,170.93,172.43,170.93,170.93,170.93,170.93,170.93,170.93,172.43,172.43,172.43,170.93,170.93,166.93
2013-02-17,151.93,151.93,151.93,151.93,151.93,151.93,151.93,151.93,158.65,158.65,158.65,166.93,166.93,166.93,166.93,158.65,158.65,158.65,176.93,176.93,176.93,176.93,166.93,158.65
2013-02-18,153.98,151.99,151.99,151.99,151.99,156.99,166.99,166.99,166.99,166.99,176.49,176.49,176.49,176.49,176.49,176.49,176.49,176.49,176.49,176.99,176.49,176.49,166.99,157.91
2013-02-19,94.32,94.32,94.32,94.32,94.32,101.32,156.95,159.32,161.24,165.32,165.32,165.32,165.32,165.32,165.32,165.32,165.32,165.32,175.32,185.32,175.32,165.32,161.24,159.32
2013-02-20,166.01,165.91,165.91,165.91,166.01,166.01,166.01,166.01,166.51,166.51,166.51,166.51,166.51,166.51,166.51,166.51,166.51,166.51,166.51,167.17,166.51,166.51,166.51,166.01
2013-02-21,153.91,153.91,153.91,153.91,153.91,154.41,155.41,162.41,162.41,162.41,162.91,162.91,162.41,162.41,162.41,162.41,162.41,162.41,162.91,162.91,162.91,162.91,162.41,154.41
2013-02-22,147.24,147.24,108.24,107.24,147.24,160.24,160.24,160.24,160.24,160.24,161.09,165.34,165.34,165.34,165.34,165.34,165.34,161.09,168.24,177.33,168.24,165.34,165.34,160.24
2013-02-23,157.67,157.63,157.67,157.67,157.67,157.67,157.67,157.67,157.67,157.67,157.67,158.13,157.67,157.67,157.67,157.67,158.13,158.13,159.67,159.67,159.67,159.67,158.13,157.67
2013-02-24,145.53,145.53,145.53,145.53,145.53,145.53,145.53,145.53,147.03,147.03,147.03,161.03,161.03,161.03,148.11,147.03,147.03,147.03,161.03,161.23,161.23,161.03,161.03,147.03
2013-02-25,122.40,122.40,122.40,122.40,122.40,142.40,142.40,152.00,153.49,153.99,157.30,157.30,157.30,157.30,157.30,157.30,157.30,157.30,157.30,157.30,157.30,153.99,152.00,142.40
2013-02-26,126.03,117.03,117.03,117.03,117.03,126.03,126.03,159.03,159.03,172.03,175.03,175.03,159.61,175.03,175.03,175.03,175.03,159.03,175.03,175.03,175.03,159.61,159.03,159.03
