Fecha,AGUA,CARBÓN,GAS,LÍQUIDOS,MEZCLAS,PESCASEZ,PBOLSA
8/08/2018,62.87,199.62,445.82,731.84,,616.8,99.37
9/08/2018,63.01,199.62,445.82,731.84,,616.8,115.23
10/08/2018,64.01,196.95,447.28,731.84,,616.8,99.25
11/08/2018,68.69,169.38,436.04,731.84,324.96,616.8,113.53
12/08/2018,74.81,166.14,442.59,768.93,328.25,616.8,82.41
13/08/2018,69.79,166.14,446.22,723.36,331.21,616.8,133.34
14/08/2018,74.38,166.14,436.43,723.36,331.21,616.8,121.71
15/08/2018,69.67,166.26,436.43,727.9,334.65,616.8,94.16
16/08/2018,68.66,166.26,440.45,727.9,337.18,616.8,102.14
17/08/2018,64.79,166.26,440.51,727.9,337.18,616.8,107.16
18/08/2018,66.35,166.26,436.33,730.62,339.71,616.8,75.6
19/08/2018,66.28,166.26,439.96,770.31,339.71,616.8,76.52
20/08/2018,66.51,166.26,432,792.39,339.71,616.8,80.21
21/08/2018,63.97,166.26,436.47,792.39,339.71,616.8,90.01
22/08/2018,73.5,166.26,437.11,794.38,339.71,616.8,109.66
23/08/2018,79.52,166.26,437.11,794.38,339.71,616.8,135.22
24/08/2018,74.87,166.26,437.11,794.38,344.08,616.8,118.87
25/08/2018,83.1,154.07,431.06,794.38,354.36,616.8,101.17
26/08/2018,85.43,154.2,425.42,794.38,354.36,616.8,76.52
27/08/2018,75.55,154.2,426.9,794.38,360.85,616.8,77.16
28/08/2018,73.96,154.2,426.86,794.38,368.31,616.8,77.84
29/08/2018,76.7,154.2,426.86,792.86,355.63,616.8,84.44
30/08/2018,83.62,154.2,427.06,817.13,355.63,616.8,107.82
31/08/2018,91.94,154.92,427.13,816.91,367.82,616.8,146.42
1/09/2018,95.45,162.51,425.96,817.55,367.1,616.81,122.6
2/09/2018,81.91,162.51,434.25,842.97,367.04,616.81,77.27
3/09/2018,78.27,162.51,434.65,842.11,367.04,616.81,87.26
4/09/2018,82.61,162.51,435.32,812.95,367.04,616.81,120.68
5/09/2018,84.34,162.51,431.24,739.58,367.04,616.81,123.6
6/09/2018,74.84,162.51,435.31,812.77,352.56,616.81,100.85
7/09/2018,72.24,162.51,435.28,813.17,352.56,616.81,73.49
8/09/2018,63.39,162.51,433.57,813.19,352.56,616.81,71.36
9/09/2018,62.82,152.35,439.46,871.55,352.56,616.81,74.11
10/09/2018,79.46,150.58,442.28,806.84,352.59,616.81,78.55
11/09/2018,64.87,150.58,442.27,817.36,352.59,616.81,80.49
12/09/2018,65.88,127.04,442.27,817.29,352.59,616.81,96.51
13/09/2018,65.84,117.11,442.27,817.29,352.59,616.81,91.63
14/09/2018,65.59,117.11,442.19,817.36,352.59,616.81,84.53
15/09/2018,64.87,117.11,424.26,871.58,352.59,616.81,75.61
16/09/2018,73.88,117.11,420.61,876.95,329.27,616.81,76.95
17/09/2018,81.06,117.11,419.87,838.4,329.27,616.81,117.61
18/09/2018,68.79,117.11,421.87,836.77,329.27,616.81,98.97
19/09/2018,71.37,114.38,422.53,836.77,329.27,616.81,106.34
20/09/2018,61.6,114.38,437.51,873.49,329.27,616.81,90.22
21/09/2018,63.06,114.38,437.57,873.49,329.27,616.81,93.56
22/09/2018,64.71,114.38,437.57,873.49,329.27,616.81,91.05
23/09/2018,70.32,103.62,435.56,876.51,328.86,616.81,94.11
24/09/2018,70.55,141.18,435.56,876.51,328.86,616.81,109.24
25/09/2018,82.88,138.33,435.63,876.51,328.86,616.81,145.33
26/09/2018,83.97,138.33,435.63,876.51,324.29,616.81,144.08
27/09/2018,89.48,138.33,435.62,876.51,324.29,616.81,137.42
28/09/2018,93.51,152.27,435.52,876.51,324.29,616.81,150.27
29/09/2018,94.27,150.57,435.51,876.51,324.29,616.81,159.18
30/09/2018,96.02,150.57,436.44,876.51,324.29,616.81,133.79
1/10/2018,98.57,150.36,438.38,865.42,323.93,667.63,166.26
2/10/2018,98.09,162.91,441.35,865.42,323.93,667.63,174.71
3/10/2018,89.79,163.31,441.85,865.42,323.93,667.63,160.84
4/10/2018,85.63,157.13,441.88,864.6,326.28,667.63,72.81
5/10/2018,86.29,158.34,441.89,865.36,326.28,667.63,134.52
6/10/2018,84.73,163.94,441.9,862.76,326.28,667.63,106.53
7/10/2018,86.31,162.18,441.97,858.16,321.18,667.63,100.74
8/10/2018,73.46,163.73,441.97,858.16,321.18,667.63,111.63
9/10/2018,68.37,170.01,442.5,778.74,321.18,667.63,99.32
10/10/2018,62.28,169.95,439.66,778.74,321.22,667.63,76.42
11/10/2018,64.16,169.95,437.18,789.41,321.22,667.63,84.58
12/10/2018,65.7,162.39,437.18,858.21,321.22,667.63,83.48
13/10/2018,72.59,159.06,440.37,864.55,321.22,667.63,74.49
14/10/2018,64.09,159.06,446.1,864.55,321.22,667.63,72.62
15/10/2018,68.53,162.82,443.06,899.24,320.29,667.63,95.64
16/10/2018,79.07,162.82,446.1,871.52,331.17,667.63,126.78
17/10/2018,76.26,162.35,446.12,871.52,331.17,667.63,139.98
18/10/2018,79.58,164.49,446.2,871.57,331.17,667.63,146
19/10/2018,75.8,164.49,446.19,871.57,331.17,667.63,125.22
20/10/2018,76.27,164.49,446.21,871.57,,667.63,99.35
21/10/2018,79.63,161.24,442.95,899.27,,667.63,87.92
22/10/2018,77.74,160.91,445.87,868.36,339.45,667.63,119.91
23/10/2018,77.31,159.93,445.85,868.36,327.96,667.63,109.54
24/10/2018,80.57,159.81,445.85,868.36,327.96,667.63,155.09
25/10/2018,85.34,159.81,445.84,868.36,327.96,667.63,159.85
26/10/2018,86.17,160.11,445.77,868.95,327.96,667.63,130.77
27/10/2018,89.45,161.34,445.76,868.95,329.5,667.63,143.62
28/10/2018,96.93,160.77,443.44,897.65,331.54,667.63,146.02
29/10/2018,97.8,160.77,445.62,874.1,331.54,667.63,185.07
30/10/2018,89.58,153.09,445.74,872.54,331.54,667.63,163.58
31/10/2018,91.73,154.16,445.74,872.54,,667.63,159.2
1/11/2018,94.54,159.3,453.37,869.63,,729.14,158.74
2/11/2018,92.56,159.34,454.7,869.63,,729.14,162.95
3/11/2018,76.92,165.05,451.11,869.63,,729.14,137.58
4/11/2018,86.14,163.98,458.32,898.57,,729.14,115.84
5/11/2018,78.74,163.5,460.94,871.01,,729.14,113.51
6/11/2018,72.65,159.03,464.45,871.01,,729.14,116.6
7/11/2018,66,166.85,460.98,871.01,,729.14,98.7
8/11/2018,66.85,165.44,460.98,871.01,,729.14,92.71
9/11/2018,81.86,167.62,461.07,871.01,,729.14,99.98
10/11/2018,83.35,166.57,458.49,898.58,,729.14,94.23
11/11/2018,73.26,167.33,426.73,904.37,,729.14,85.04
12/11/2018,72.05,167.33,459.54,875.47,,729.14,82.64
13/11/2018,84,167.15,459.54,875.47,,729.14,92.36
14/11/2018,87.25,163.65,458.59,875.47,,729.14,113.22
15/11/2018,74.68,163.65,459.2,875.47,,729.14,89
16/11/2018,74.87,163.65,450.12,875.59,,729.14,93.97
17/11/2018,91.29,160.11,451.66,880.54,,729.14,97.83
18/11/2018,93.23,159.72,457.07,876.41,348.84,729.14,102
19/11/2018,90.77,159.72,417.59,798.5,353.87,729.14,101.81
20/11/2018,78.7,158.66,413.23,799.56,353.87,729.14,109.55
21/11/2018,74.19,158.66,479.2,929.61,346.73,729.14,94.06
22/11/2018,77.04,150.87,457.1,873.92,346.73,729.14,101.59
23/11/2018,76.75,150.87,412.57,794.34,346.73,729.14,99.53
24/11/2018,77.93,150.87,413.44,753.97,346.73,729.14,96.55
25/11/2018,77.71,149.98,449.18,792.8,346.73,729.14,98.27
26/11/2018,76.82,148.81,450.97,806.31,346.73,729.14,103.67
27/11/2018,73.33,149.7,450.97,776.31,346.73,729.14,96.48
28/11/2018,75.23,149.7,450.98,806.31,343.53,729.14,110.01
29/11/2018,76.79,149.7,450.97,806.31,347.33,729.14,105.9
30/11/2018,72.52,150.05,454.7,842.77,347.33,729.14,100.5
1/12/2018,71.19,155.33,466.92,829.01,354.55,713.76,89.5
2/12/2018,70.43,155.33,467.18,850.63,343.33,713.76,90.61
3/12/2018,69.19,155.44,471.3,830.31,343.33,713.76,96.8
4/12/2018,71.35,154.85,472.67,830.31,343.33,713.76,101.62
5/12/2018,73.48,154.85,470.42,827.32,343.33,713.76,94.18
6/12/2018,74.44,155.41,470.22,832.04,343.33,713.76,109.41
7/12/2018,72.86,158.18,469.97,832.04,357.92,713.76,117.18
8/12/2018,75.18,163.93,469.92,791.82,357.92,713.76,109.84
9/12/2018,87.2,163,467.58,801.91,331.71,713.76,137.36
10/12/2018,97.04,163.01,470.87,780.28,331.74,713.76,156.49
11/12/2018,108.32,162.69,470.84,780.28,331.74,713.76,181.63
12/12/2018,118.18,154.84,470.85,780.28,331.74,713.76,179.13
13/12/2018,124.62,154.39,470.86,780.28,331.74,713.76,191.15
14/12/2018,138.19,154.4,468.37,780.28,331.74,713.76,194.92
15/12/2018,127.99,151.93,468.32,758.87,280.28,713.76,198.8
16/12/2018,141.35,151.62,451.79,767.51,291.31,713.76,202.49
17/12/2018,147.62,151.04,465.16,767.51,291.31,713.76,201.34
18/12/2018,126.43,151.04,465.16,763.99,279.99,713.76,202.56
19/12/2018,135.59,151.08,465.15,763.99,303.83,713.76,210.66
20/12/2018,146,151.08,464.06,763.99,300.06,713.76,223.89
21/12/2018,155.03,154.39,460.54,770.21,300.06,713.76,226.31
22/12/2018,155.56,154.39,459.4,770.21,301.52,713.76,231.98
23/12/2018,147.8,152.61,462.35,770.45,301.52,713.76,237.23
24/12/2018,155.88,152.61,464.29,773.92,301.52,713.76,236.64
25/12/2018,147,152.61,462.35,770.45,301.52,713.76,163.11
26/12/2018,152.08,153.83,462.4,770.45,317.54,713.76,246.1
27/12/2018,185.43,149.93,462.4,770.45,352.43,713.76,264.71
28/12/2018,222.11,152.88,445.24,770.45,304.92,713.76,296.79
29/12/2018,251.4,153.3,445.24,770.71,286.18,713.76,302.33
30/12/2018,237.31,152.76,444.87,780.96,292.91,713.76,327.4
31/12/2018,223.68,152.76,444.83,780.96,289.24,713.76,344.35
